level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,New Hartford,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.12414128801434646,0.21542222164420768,Yes,40
town,New Hartford,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.930221412632918,0.8865653728479739,Very often or fairly often,39
town,New Hartford,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.4590691431880182,0.5069925606569538,Strongly or Somewhat agree,38
town,New Hartford,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7194328877333749,0.7336568487536596,Strongly or Somewhat agree,40
town,New Hartford,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7063274376485398,0.7037305399550984,Strongly or Somewhat agree,32
town,New Hartford,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.20963758210936903,0.22721795682773757,Strongly or Somewhat agree,38
town,New Hartford,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9163405471871706,0.8777442037284571,Strongly or Somewhat agree,40
town,New Hartford,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.956012551677316,0.9792420958751206,Strongly or Somewhat agree,26
town,New Hartford,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.8280138258423442,0.952884531385147,"Great, Moderate, or A Little influence",26
town,New Hartford,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6751897830103674,0.6578604521273925,Excellent or Very Good,40
town,New Hartford,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7369520558652674,0.7263839940743867,Completely or Mostly,40
town,New Hartford,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7509014733414366,0.7604003766336038,Completely or Mostly,39
town,New Hartford,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.08229164244122708,0.06806470190966568,Completely or Mostly,40
town,New Hartford,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7393552658505181,0.7066428880423419,Always or Usually,28
town,New Hartford,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9315212273588204,0.9608250079435582,Yes,40
town,New Hartford,Quality of Life,q4a,How responsive local government is to the needs of residents,0.7159363656395555,0.7372555415596926,Excellent or Good,30
town,New Hartford,Quality of Life,q4d,The job done by the police to keep residents safe,0.8389648034138644,0.8049471948674589,Excellent or Good,38
town,New Hartford,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.5430421040494843,0.506264707546812,Excellent or Good,37
town,New Hartford,Quality of Life,q4f,As a place to raise children,0.8683902491543065,0.8212995703606968,Excellent or Good,29
town,New Hartford,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8578855975710323,0.8306819965836846,Excellent or Good,39
town,New Hartford,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.9100276571367724,0.9671884555148968,Excellent or Good,29
town,New Haven,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.5895256987828426,0.5947313829305496,Living comfortably or doing alright,2128
town,New Haven,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.22661047430465475,0.22117396293079247,Yes,2130
town,New Haven,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.1127477810523862,0.111367135625734,Yes,2130
town,New Haven,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.2215299559892431,0.21911079595879887,Yes,2129
town,New Haven,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.7215132059475269,0.7206838643171269,Very often or fairly often,2112
town,New Haven,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.779819131847395,0.7760107221359316,Strongly or Somewhat agree,2117
town,New Haven,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7342005656102321,0.7348220835405622,Strongly or Somewhat agree,2065
town,New Haven,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7361856999572778,0.7358539438360223,Strongly or Somewhat agree,2005
town,New Haven,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.535753769993787,0.5410928710652728,Strongly or Somewhat agree,2076
town,New Haven,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.6525784178266352,0.658374216391559,Strongly or Somewhat agree,2047
town,New Haven,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.536168595337459,0.5402809644187595,Strongly or Somewhat agree,1458
town,New Haven,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7002979617195936,0.7050931945416993,"Great, Moderate, or A Little influence",1661
town,New Haven,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5388839248053601,0.5379358488970413,Excellent or Very Good,2131
town,New Haven,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.5766654059829491,0.5803538040421307,Completely or Mostly,2125
town,New Haven,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6127916649989045,0.6133942791723321,Completely or Mostly,2112
town,New Haven,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.16605692557655732,0.16481888808210454,Completely or Mostly,2107
town,New Haven,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.63559621857167,0.6412214899769726,Always or Usually,1292
town,New Haven,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.7745312942646227,0.7772755109807197,Yes,2099
town,New Haven,Quality of Life,q4a,How responsive local government is to the needs of residents,0.3802944450544959,0.38523161176683746,Excellent or Good,1803
town,New Haven,Quality of Life,q4d,The job done by the police to keep residents safe,0.4857253051151758,0.4944865168865585,Excellent or Good,2019
town,New Haven,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.3730045951721483,0.3738443503291904,Excellent or Good,1777
town,New Haven,Quality of Life,q4f,As a place to raise children,0.4239903394912593,0.4342317192077349,Excellent or Good,1875
town,New Haven,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.5385351475769385,0.5459586196426415,Excellent or Good,2002
town,New Haven,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.5596315843546977,0.5611373565521988,Excellent or Good,1377
town,New London,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.5695264250574522,0.5799265031283664,Living comfortably or doing alright,573
town,New London,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.2010520324048625,0.1854460004487739,Yes,575
town,New London,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.09100468093267904,0.08264849840362257,Yes,573
town,New London,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.1944880857058452,0.18442822072561196,Yes,574
town,New London,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.8364641107977853,0.8433023852289868,Very often or fairly often,573
town,New London,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.6891606410205563,0.6771695664048463,Strongly or Somewhat agree,574
town,New London,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.688752767379463,0.6898734414436468,Strongly or Somewhat agree,563
town,New London,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7093233622103166,0.7089962509561346,Strongly or Somewhat agree,561
town,New London,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.3870520697781639,0.3909741684499484,Strongly or Somewhat agree,563
town,New London,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.7331811026535638,0.7450546906719784,Strongly or Somewhat agree,554
town,New London,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.5585370822801218,0.5652803281582104,Strongly or Somewhat agree,427
town,New London,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6251739378154364,0.6274957101446387,"Great, Moderate, or A Little influence",474
town,New London,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5011721094093394,0.500968452430334,Excellent or Very Good,576
town,New London,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6105480565333202,0.6213802407649754,Completely or Mostly,574
town,New London,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6458678600470698,0.657201935332547,Completely or Mostly,573
town,New London,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.1673128239878856,0.16394529473536695,Completely or Mostly,571
town,New London,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6377715119555858,0.6580727731258383,Always or Usually,252
town,New London,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.7773366546774341,0.7785085630028982,Yes,569
town,New London,Quality of Life,q4a,How responsive local government is to the needs of residents,0.359143816336269,0.3612751116976747,Excellent or Good,510
town,New London,Quality of Life,q4d,The job done by the police to keep residents safe,0.6031829741552498,0.6187313462058767,Excellent or Good,544
town,New London,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.407425252297361,0.41339633807249215,Excellent or Good,508
town,New London,Quality of Life,q4f,As a place to raise children,0.49516863672804057,0.505184055244217,Excellent or Good,523
town,New London,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.6123683474302919,0.6259951474974778,Excellent or Good,552
town,New London,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.64033812648344,0.6496674847398378,Excellent or Good,290
town,New Milford,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6879716077593191,0.6923693841646987,Living comfortably or doing alright,547
town,New Milford,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.09389250146313484,0.08621266582013463,Yes,550
town,New Milford,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06134899002830361,0.0572749159802551,Yes,549
town,New Milford,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.11079358314589118,0.11153666474215768,Yes,549
town,New Milford,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9328022531810584,0.9341483686986524,Very often or fairly often,545
town,New Milford,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.2797548041216179,0.2766218860154184,Strongly or Somewhat agree,544
town,New Milford,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5102003443224298,0.5058713115384962,Strongly or Somewhat agree,541
town,New Milford,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.5976562582640812,0.5925691283079217,Strongly or Somewhat agree,530
town,New Milford,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.2554859539968562,0.25453925113366266,Strongly or Somewhat agree,537
town,New Milford,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9144078628164656,0.9183477570007283,Strongly or Somewhat agree,538
town,New Milford,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.8602940864992883,0.8603972194588921,Strongly or Somewhat agree,383
town,New Milford,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.723374085142642,0.7297450126093548,"Great, Moderate, or A Little influence",439
town,New Milford,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5902573823389923,0.582216186058049,Excellent or Very Good,547
town,New Milford,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6874736067056679,0.6886233380266578,Completely or Mostly,549
town,New Milford,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7127669002565845,0.7167456897181185,Completely or Mostly,545
town,New Milford,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.11800349118433112,0.11784150561227784,Completely or Mostly,545
town,New Milford,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7106406394702545,0.707305840333753,Always or Usually,306
town,New Milford,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8824157045419743,0.8864934262556139,Yes,545
town,New Milford,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5572219030085912,0.5604286732969183,Excellent or Good,486
town,New Milford,Quality of Life,q4d,The job done by the police to keep residents safe,0.883054480905364,0.891115925374524,Excellent or Good,527
town,New Milford,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.5342949844309985,0.5379974135581418,Excellent or Good,481
town,New Milford,Quality of Life,q4f,As a place to raise children,0.8550686340494229,0.857399938133304,Excellent or Good,506
town,New Milford,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8466400145418449,0.8521613727163733,Excellent or Good,531
town,New Milford,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.775476951722872,0.7736479835328739,Excellent or Good,343
town,Newington,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6610399393435413,0.6385169457685657,Living comfortably or doing alright,152
town,Newington,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.0961485350134142,0.11079105477942768,Yes,153
town,Newington,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.05460775640145342,0.05556419949091034,Yes,153
town,Newington,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.11012302616075022,0.12789530055188308,Yes,152
town,Newington,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.933697327260452,0.929413792465974,Very often or fairly often,153
town,Newington,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.6601174288156436,0.6827674429802129,Strongly or Somewhat agree,151
town,Newington,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7917936525345378,0.801719951062545,Strongly or Somewhat agree,152
town,Newington,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.8730410086285006,0.8901224035477122,Strongly or Somewhat agree,140
town,Newington,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.17072989103127575,0.15603109503646867,Strongly or Somewhat agree,152
town,Newington,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9125332272777136,0.9062830536553244,Strongly or Somewhat agree,149
town,Newington,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9298807683232102,0.9331716214651292,Strongly or Somewhat agree,105
town,Newington,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6485564854183467,0.6383829685511545,"Great, Moderate, or A Little influence",115
town,Newington,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5516293751172405,0.5444941710202053,Excellent or Very Good,153
town,Newington,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6618577859926111,0.640341892707497,Completely or Mostly,151
town,Newington,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6951652890363559,0.6747933751332719,Completely or Mostly,152
town,Newington,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12945539014534185,0.14359375581306771,Completely or Mostly,153
town,Newington,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6887095959124941,0.6563718122393312,Always or Usually,124
town,Newington,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.7812054713241726,0.7745172931518859,Yes,153
town,Newington,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5934565245114068,0.592453202833481,Excellent or Good,123
town,Newington,Quality of Life,q4d,The job done by the police to keep residents safe,0.9114859355223698,0.9126512857713788,Excellent or Good,147
town,Newington,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.664880517363514,0.6784585950266511,Excellent or Good,126
town,Newington,Quality of Life,q4f,As a place to raise children,0.925776234249632,0.9292307734723608,Excellent or Good,135
town,Newington,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8761475841127486,0.8745153311005968,Excellent or Good,151
town,Newington,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7827759261121969,0.7596962780119575,Excellent or Good,123
town,Newtown,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7470974537774666,0.7486812541238501,Living comfortably or doing alright,324
town,Newtown,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.08779149767798473,0.09325387470743247,Yes,324
town,Newtown,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.05870253531664798,0.05895207151116135,Yes,322
town,Newtown,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.08979229517333896,0.09612571501605942,Yes,324
town,Newtown,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9410767745161835,0.9372979598477316,Very often or fairly often,323
town,Newtown,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.30407964193298276,0.30268054102075553,Strongly or Somewhat agree,319
town,Newtown,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5276726255635829,0.5183702819237657,Strongly or Somewhat agree,318
town,Newtown,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6481157020895802,0.641520456470909,Strongly or Somewhat agree,313
town,Newtown,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.2085204745148544,0.21403505175402468,Strongly or Somewhat agree,319
town,Newtown,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9623484690829276,0.9701038000673116,Strongly or Somewhat agree,320
town,Newtown,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9275346791579684,0.9306157377018096,Strongly or Somewhat agree,268
town,Newtown,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7820246909070362,0.7961471179198945,"Great, Moderate, or A Little influence",291
town,Newtown,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6938181053970464,0.7020758886959871,Excellent or Very Good,323
town,Newtown,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7219658061890506,0.7210811953833337,Completely or Mostly,323
town,Newtown,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7307643956804368,0.7254960316989715,Completely or Mostly,319
town,Newtown,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12042293773786306,0.12927013347631738,Completely or Mostly,320
town,Newtown,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7960735433719659,0.8110801045825102,Always or Usually,286
town,Newtown,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9165289957476828,0.9245686747232648,Yes,321
town,Newtown,Quality of Life,q4a,How responsive local government is to the needs of residents,0.6542233179417148,0.6690878322237095,Excellent or Good,297
town,Newtown,Quality of Life,q4d,The job done by the police to keep residents safe,0.9046017745145536,0.9118609822644296,Excellent or Good,318
town,Newtown,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6623680517512966,0.6775409220391267,Excellent or Good,265
town,Newtown,Quality of Life,q4f,As a place to raise children,0.9484516166506792,0.9542294078559737,Excellent or Good,306
town,Newtown,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.915877537868914,0.9240218729970816,Excellent or Good,316
town,Newtown,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.881346366195481,0.88897046918104194,Excellent or Good,285
town,Norfolk,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7036501399972355,0.7540009500330804,Living comfortably or doing alright,21
town,Norfolk,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.08693032072837871,0,Yes,21
town,Norfolk,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07120089541123499,0.09771992760326748,Yes,21
town,Norfolk,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.0887846364453746,0,Yes,21
town,Norfolk,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.900168025722878,0.8490980720079458,Very often or fairly often,21
town,Norfolk,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.31040676062367717,0.28520058140989063,Strongly or Somewhat agree,21
town,Norfolk,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.634668675784025,0.6481736420356651,Strongly or Somewhat agree,21
town,Norfolk,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6099982070880382,0.5771327968049672,Strongly or Somewhat agree,21
town,Norfolk,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.28933862714547687,0.2526163602496896,Strongly or Somewhat agree,21
town,Norfolk,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.8838128572431759,0.879866851235221,Strongly or Somewhat agree,19
town,Norfolk,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.833874143390137,0.8596850777715259,Strongly or Somewhat agree,11
town,Norfolk,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7072762839520919,0.8673931736377424,"Great, Moderate, or A Little influence",14
town,Norfolk,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5823915060498929,0.7254913521208164,Excellent or Very Good,21
town,Norfolk,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7311256990582108,0.923899670657764,Completely or Mostly,21
town,Norfolk,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7172500369464803,0.8599971741780603,Completely or Mostly,21
town,Norfolk,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.1071398806216724,0.07480159864981822,Completely or Mostly,21
town,Norfolk,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6896749978795348,0.5112827491284593,Always or Usually,15
town,Norfolk,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8846863177812104,1,Yes,20
town,Norfolk,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5798746614826701,0.6560071529728532,Excellent or Good,20
town,Norfolk,Quality of Life,q4d,The job done by the police to keep residents safe,0.7479945735908003,0.6850637930648779,Excellent or Good,16
town,Norfolk,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.48260894764879114,0.5128672719486808,Excellent or Good,17
town,Norfolk,Quality of Life,q4f,As a place to raise children,0.7983362755243824,0.8099912125636494,Excellent or Good,18
town,Norfolk,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8126252586451977,0.8490980720079458,Excellent or Good,21
town,Norfolk,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8278493144079923,0.9133820770684492,Excellent or Good,18
town,North Branford,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7348028166155196,0.7376952822285644,Living comfortably or doing alright,86
town,North Branford,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.0827707411076288,0.08792309230660049,Yes,87
town,North Branford,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.0792065097975798,0.0965169171666531,Yes,87
town,North Branford,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.05904834187061751,0.04448129298270029,Yes,86
town,North Branford,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9354995462083948,0.9213031622228736,Very often or fairly often,87
town,North Branford,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.29371470376626857,0.303132536926894,Strongly or Somewhat agree,87
town,North Branford,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5199549614688516,0.5103886000263074,Strongly or Somewhat agree,86
town,North Branford,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.675457599260374,0.6712410863014149,Strongly or Somewhat agree,82
town,North Branford,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.199572876445281,0.2006755797594192,Strongly or Somewhat agree,85
town,North Branford,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9316793410819304,0.9306307271308182,Strongly or Somewhat agree,87
town,North Branford,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.8762483609848487,0.8728074042323357,Strongly or Somewhat agree,55
town,North Branford,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6689754239849344,0.6489018767973181,"Great, Moderate, or A Little influence",67
town,North Branford,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6547160109189918,0.6550197843319358,Excellent or Very Good,86
town,North Branford,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7618515648259997,0.781385244837392,Completely or Mostly,87
town,North Branford,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7263740899103591,0.7188845834798389,Completely or Mostly,87
town,North Branford,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.0917522642855292,0.09095494507773973,Completely or Mostly,87
town,North Branford,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7809804109390035,0.7996582422977481,Always or Usually,51
town,North Branford,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9406099351395504,0.9684554527805448,Yes,87
town,North Branford,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5453122125692522,0.5510143571646549,Excellent or Good,79
town,North Branford,Quality of Life,q4d,The job done by the police to keep residents safe,0.9489693571051752,0.9718268026225436,Excellent or Good,85
town,North Branford,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6363814917964473,0.6541806529673427,Excellent or Good,71
town,North Branford,Quality of Life,q4f,As a place to raise children,0.9140497193449671,0.9175421020290254,Excellent or Good,80
town,North Branford,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.7923768588313076,0.7799000117680844,Excellent or Good,84
town,North Branford,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8681981835537553,0.879635924645832,Excellent or Good,54
town,North Canaan,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6607924244364757,0.600452851528788,Living comfortably or doing alright,63
town,North Canaan,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.1550291679227135,0.25273802563668446,Yes,65
